,NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV
0,23.18277657032013,0.0,8.168020844459534,0.0,3.78763747215271,0.0,0.0,0.0,1.747139573097229,0.0,2.0916287899017334,0.0,0.0,0.0,0.0,0.0
1,22.942028164863586,1.5915511846542358,2.1349904537200928,0.0,0.0,8.615626811981201,0.0,0.0,6.468955993652344,0.0,1.4106248617172241,0.0,0.0,0.0,0.0,0.0
2,14.880619168281555,1.8245916366577148,3.6878743171691895,0.0,5.383793592453003,0.0,3.665578007698059,0.0,1.1998608112335205,0.0,3.6610710620880127,0.0,0.0,0.0,0.0,0.0
3,6.220227956771851,0.0,1.2367109060287476,0.0,2.6203110218048096,0.0,0.0,0.0,3.244059443473816,0.0,6.575239896774292,0.0,0.0,0.0,0.0,0.0
4,12.571066975593567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450579047203064,0.0,1.1285796165466309,0.0,1.4746081829071045,0.0,0.0,0.0
5,22.159846544265747,0.0,4.927246570587158,0.0,2.267704963684082,0.0,0.0,0.0,8.296965956687927,0.0,3.0378329753875732,0.0,0.0,0.0,0.0,0.0
6,11.986061453819275,0.0,1.3920421600341797,0.0,2.4177308082580566,0.0,0.0,0.0,2.710720419883728,0.0,2.596376657485962,0.0,0.0,0.0,0.0,0.0
7,13.973178029060364,2.7482714653015137,1.9274400472640991,0.0,0.0,8.37284541130066,0.0,0.0,15.923592805862427,1.2298842668533325,2.18735933303833,0.0,0.0,0.0,0.0,0.0
8,8.488348960876465,3.9976871013641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.619519591331482,0.0,0.0,0.0,0.0,0.0
9,57.94090712070465,0.0,4.454625844955444,0.0,14.568063259124756,0.0,0.0,0.0,6.181877374649048,0.0,1.0298492908477783,0.0,0.0,0.0,0.0,0.0
10,6.997473835945129,2.465877056121826,0.0,0.0,5.646714210510254,6.465600609779358,0.0,0.0,1.7176814079284668,1.06852388381958,1.0179857015609741,0.0,0.0,0.0,0.0,0.0
11,16.749717354774475,0.0,2.851794481277466,0.0,3.40762996673584,0.0,0.0,0.0,0.0,0.0,1.3543733358383179,0.0,0.0,0.0,0.0,0.0
12,2.832832098007202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546708941459656,0.0,0.0,0.0,0.0,0.0
13,10.481774806976318,0.0,3.3127516508102417,1.088849663734436,1.0566476583480835,0.0,0.0,0.0,1.2093695402145386,0.0,2.1625900268554688,1.201322078704834,0.0,0.0,0.0,0.0
14,31.29459023475647,4.8364362716674805,1.3187241554260254,0.0,5.218669414520264,1.7361410856246948,0.0,0.0,8.77640676498413,0.0,7.964946627616882,0.0,0.0,0.0,0.0,0.0
15,15.551704287528992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.014097452163696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,12.393784761428833,0.0,5.577262043952942,0.0,1.1665855646133423,0.0,8.096021056175232,0.0,0.0,0.0,7.159122586250305,0.0,0.0,0.0,0.0,0.0
17,8.93951416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865830183029175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10.799394249916077,1.7980860471725464,0.0,0.0,3.207269549369812,5.320104241371155,0.0,0.0,2.553468942642212,1.3059272766113281,1.5715878009796143,0.0,2.1332626342773438,0.0,1.66653573513031,0.0
19,33.223161816596985,0.0,7.009266257286072,0.0,12.316084623336792,0.0,0.0,0.0,6.216347336769104,0.0,11.04450237751007,0.0,0.0,0.0,0.0,0.0
20,13.01753556728363,0.0,3.4085577726364136,0.0,3.3830138444900513,0.0,1.2252709865570068,0.0,1.471449375152588,0.0,1.618172526359558,0.0,0.0,0.0,0.0,0.0
21,16.78037679195404,0.0,4.090399861335754,0.0,7.986664891242981,0.0,0.0,0.0,1.385392665863037,0.0,1.0179857015609741,0.0,0.0,0.0,0.0,0.0
22,7.393922686576843,1.0813508033752441,3.435508370399475,0.0,1.9501656293869019,0.0,1.4714843034744263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
